index,street,x,y,direction,order,roadType
2506,Khúc Thừa Dụ,21.03338179915764,105.79219134936824,-1,22,đường nhánh
2507,Khúc Thừa Dụ,21.033308207291416,105.79213615546855,-1,23,đường nhánh
2508,Khúc Thừa Dụ,21.03323461542519,105.7920809615689,-1,24,đường nhánh
2509,Khúc Thừa Dụ,21.03316102355896,105.79202576766924,-1,25,đường nhánh
2510,Khúc Thừa Dụ,21.03308743172521,105.79197057379392,-1,26,đường nhánh
2511,Khúc Thừa Dụ,21.033012921018543,105.79191683071762,-1,27,đường nhánh
2512,Khúc Thừa Dụ,21.03293786424225,105.79186394980704,-1,28,đường nhánh
2513,Khúc Thừa Dụ,21.03286280746596,105.79181106889648,-1,29,đường nhánh
2514,Khúc Thừa Dụ,21.032787750689664,105.7917581879859,-1,30,đường nhánh
2515,Khúc Thừa Dụ,21.032712693913368,105.79170530707536,-1,31,đường nhánh
2516,Khúc Thừa Dụ,21.032637637137075,105.79165242616476,-1,32,đường nhánh
2517,Khúc Thừa Dụ,21.032552444438167,105.79162648888764,-1,33,đường nhánh
2518,Khúc Thừa Dụ,21.032464138367967,105.7916088276736,-1,34,đường nhánh
2519,Khúc Thừa Dụ,21.032375832297763,105.79159116645955,-1,35,đường nhánh
2520,Khúc Thừa Dụ,21.032287526227563,105.79157350524552,-1,36,đường nhánh
2521,Khúc Thừa Dụ,21.03219922015736,105.79155584403148,-1,37,đường nhánh
2522,Khúc Thừa Dụ,21.032110740672582,105.79153922557684,-1,38,đường nhánh
2523,Khúc Thừa Dụ,21.03202217542792,105.79152312280507,-1,39,đường nhánh
2524,Khúc Thừa Dụ,21.03193364487447,105.791506808756,-1,40,đường nhánh
2525,Khúc Thừa Dụ,21.03184526708984,105.7914895643102,-1,41,đường nhánh
2526,Khúc Thừa Dụ,21.03175688930521,105.79147231986444,-1,42,đường nhánh
2527,Khúc Thừa Dụ,21.031668511520586,105.79145507541864,-1,43,đường nhánh
2528,Khúc Thừa Dụ,21.03158013373596,105.79143783097288,-1,44,đường nhánh
2529,Khúc Thừa Dụ,21.031491755951325,105.7914205865271,-1,45,đường nhánh
2530,Khúc Thừa Dụ,21.031403378166697,105.79140334208132,-1,46,đường nhánh
2531,Khúc Thừa Dụ,21.03131500038207,105.79138609763554,-1,47,đường nhánh
2532,Khúc Thừa Dụ,21.03122662259744,105.79136885318977,-1,48,đường nhánh
2533,Khúc Thừa Dụ,21.03113824481281,105.79135160874397,-1,49,đường nhánh
2534,Khúc Thừa Dụ,21.03104976832839,105.79133495656158,-1,50,đường nhánh
2535,Khúc Thừa Dụ,21.030961281688835,105.79131836531668,-1,51,đường nhánh
2536,Khúc Thừa Dụ,21.03087279504928,105.79130177407175,-1,52,đường nhánh
2537,Khúc Thừa Dụ,21.03078430840972,105.79128518282684,-1,53,đường nhánh
2538,Khúc Thừa Dụ,21.030695821770163,105.79126859158193,-1,54,đường nhánh
2539,Khúc Thừa Dụ,21.030607335130608,105.791252000337,-1,55,đường nhánh
2540,Khúc Thừa Dụ,21.03051884849105,105.79123540909208,-1,56,đường nhánh
2541,Khúc Thừa Dụ,21.03043071725745,105.79121682605722,-1,57,đường nhánh
2542,Khúc Thừa Dụ,21.03034223434821,105.79120037239136,-1,58,đường nhánh
2543,Khúc Thừa Dụ,21.030253470467454,105.79118557841124,-1,59,đường nhánh
2544,Khúc Thừa Dụ,21.03016470658669,105.79117078443112,-1,60,đường nhánh
2545,Khúc Thừa Dụ,21.030075942705928,105.791155990451,-1,61,đường nhánh
2546,Khúc Thừa Dụ,21.029987178825166,105.79114119647086,-1,62,đường nhánh
2547,Khúc Thừa Dụ,21.0298984149444,105.79112640249072,-1,63,đường nhánh
2548,Khúc Thừa Dụ,21.02980965106364,105.7911116085106,-1,64,đường nhánh
2549,Khúc Thừa Dụ,21.029799597176144,105.79111117972028,-1,65,đường nhánh
2550,Thành Thái,21.030168472842536,105.78859862673504,-1,1,đường nhánh
2551,Thành Thái,21.030154209421685,105.7887047434699,-1,2,đường nhánh
2552,Thành Thái,21.030138418843364,105.78879948693982,-1,3,đường nhánh
2553,Thành Thái,21.030122628265048,105.78889423040972,-1,4,đường nhánh
2554,Thành Thái,21.03010683768673,105.78898897387964,-1,5,đường nhánh
2555,Thành Thái,21.030091047108414,105.78908371734954,-1,6,đường nhánh
2556,Thành Thái,21.030075256530093,105.78917846081944,-1,7,đường nhánh
2557,Thành Thái,21.030059465951776,105.78927320428936,-1,8,đường nhánh
2558,Thành Thái,21.03004367537346,105.78936794775926,-1,9,đường nhánh
2559,Thành Thái,21.030027884795143,105.78946269122918,-1,10,đường nhánh
2560,Thành Thái,21.030012094216826,105.78955743469908,-1,11,đường nhánh
2561,Thành Thái,21.0299970039204,105.78965230850416,-1,12,đường nhánh
2562,Thành Thái,21.029982020699283,105.7897472022379,-1,13,đường nhánh
2563,Thành Thái,21.02996703747817,105.78984209597164,-1,14,đường nhánh
2564,Thành Thái,21.02995205425705,105.78993698970538,-1,15,đường nhánh
2565,Thành Thái,21.02993707103593,105.79003188343911,-1,16,đường nhánh
2566,Thành Thái,21.02992208781481,105.79012677717286,-1,17,đường nhánh
2567,Thành Thái,21.029907104593697,105.7902216709066,-1,18,đường nhánh
2568,Thành Thái,21.029892121372583,105.79031656464034,-1,19,đường nhánh
2569,Thành Thái,21.029877138151463,105.79041145837408,-1,20,đường nhánh
2570,Thành Thái,21.02986215493035,105.7905063521078,-1,21,đường nhánh
2571,Thành Thái,21.029847171709232,105.79060124584156,-1,22,đường nhánh
2572,Thành Thái,21.029832188488115,105.79069613957527,-1,23,đường nhánh
2573,Thành Thái,21.029817205267,105.79079103330903,-1,24,đường nhánh
2574,Thành Thái,21.02980222204588,105.79088592704277,-1,25,đường nhánh
2575,Thành Thái,21.02978397007125,105.79098014964376,-1,26,đường nhánh
2576,Thành Thái,21.029765148923317,105.79107425538346,-1,27,đường nhánh
2577,Thành Thái,21.0297485292939,105.7911688242366,-1,28,đường nhánh
2578,Thành Thái,21.029725134948773,105.79126129180898,-1,29,đường nhánh
2579,Thành Thái,21.02969280893705,105.791351086286,-1,30,đường nhánh
2580,Thành Thái,21.02966048292532,105.791440880763,-1,31,đường nhánh
2581,Thành Thái,21.029632441846687,105.79153225163448,-1,32,đường nhánh
2582,Thành Thái,21.02960645719144,105.79162437904856,-1,33,đường nhánh
2583,Thành Thái,21.02958047253619,105.79171650646262,-1,34,đường nhánh
2584,Thành Thái,21.029554487880937,105.7918086338767,-1,35,đường nhánh
2585,Thành Thái,21.029527337200594,105.79190036267312,-1,36,đường nhánh
2586,Thành Thái,21.029498717131343,105.79199158914386,-1,37,đường nhánh
2587,Thành Thái,21.02947009706209,105.7920828156146,-1,38,đường nhánh
2588,Thành Thái,21.02944147699284,105.79217404208534,-1,39,đường nhánh
2589,Thành Thái,21.02941285692359,105.79226526855608,-1,40,đường nhánh
2590,Thành Thái,21.02938423685433,105.79235649502682,-1,41,đường nhánh
2591,Thành Thái,21.02935577411067,105.79244777785524,-1,42,đường nhánh
2592,Thành Thái,21.029327338704075,105.7925390704764,-1,43,đường nhánh
2593,Thành Thái,21.02929890329748,105.7926303630976,-1,44,đường nhánh
2594,Thành Thái,21.02927046789088,105.79272165571876,-1,45,đường nhánh
2595,Thành Thái,21.029242032484284,105.79281294833994,-1,46,đường nhánh
2596,Thành Thái,21.02921359707769,105.79290424096112,-1,47,đường nhánh
2597,Thành Thái,21.029182863257333,105.79297302949271,-1,48,đường nhánh
2598,Mạc Thái Tông,21.0097170927462,105.78924109737534,-1,1,đường nhánh
2599,Mạc Thái Tông,21.009762206633944,105.78930830995093,-1,2,đường nhánh
2600,Mạc Thái Tông,21.009814413267883,105.78938661990182,-1,3,đường nhánh
2601,Mạc Thái Tông,21.009866619901825,105.78946492985274,-1,4,đường nhánh
2602,Mạc Thái Tông,21.00992106625093,105.7895414216679,-1,5,đường nhánh
2603,Mạc Thái Tông,21.00997732914715,105.78961643886288,-1,6,đường nhánh
2604,Mạc Thái Tông,21.0100311912331,105.78969344829098,-1,7,đường nhánh
2605,Mạc Thái Tông,21.010084933670484,105.78977055700548,-1,8,đường nhánh
2606,Mạc Thái Tông,21.01013867610787,105.78984766572,-1,9,đường nhánh
2607,Mạc Thái Tông,21.01019241854525,105.7899247744345,-1,10,đường nhánh
2608,Mạc Thái Tông,21.01024512768274,105.79000269152412,-1,11,đường nhánh
2609,Mạc Thái Tông,21.010297334430245,105.79008100164538,-1,12,đường nhánh
2610,Mạc Thái Tông,21.01034954117775,105.79015931176664,-1,13,đường nhánh
2611,Mạc Thái Tông,21.010403573179936,105.79023616312242,-1,14,đường nhánh
2612,Mạc Thái Tông,21.01045878140264,105.79031207442864,-1,15,đường nhánh
2613,Mạc Thái Tông,21.010513989625345,105.79038798573484,-1,16,đường nhánh
2614,Mạc Thái Tông,21.010568910123364,105.7904641358238,-1,17,đường nhánh
2615,Mạc Thái Tông,21.010623713100134,105.79054038344368,-1,18,đường nhánh
2616,Mạc Thái Tông,21.01067851607691,105.79061663106351,-1,19,đường nhánh
2617,Mạc Thái Tông,21.010733319053685,105.7906928786834,-1,20,đường nhánh
2618,Mạc Thái Tông,21.010788414568104,105.7907688830932,-1,21,đường nhánh
2619,Mạc Thái Tông,21.010843787629383,105.790844656756,-1,22,đường nhánh
2620,Mạc Thái Tông,21.010899160690663,105.7909204304188,-1,23,đường nhánh
2621,Mạc Thái Tông,21.010954533751946,105.7909962040816,-1,24,đường nhánh
2622,Mạc Thái Tông,21.011009906813225,105.79107197774442,-1,25,đường nhánh
2623,Mạc Thái Tông,21.011065279874504,105.79114775140722,-1,26,đường nhánh
2624,Mạc Thái Tông,21.011120652935787,105.79122352507002,-1,27,đường nhánh
2625,Mạc Thái Tông,21.011175352137755,105.79129985557888,-1,28,đường nhánh
2626,Mạc Thái Tông,21.011229689456624,105.79137648513114,-1,29,đường nhánh
2627,Mạc Thái Tông,21.011284026775492,105.7914531146834,-1,30,đường nhánh
2628,Mạc Thái Tông,21.011338364094364,105.79152974423565,-1,31,đường nhánh
2629,Mạc Thái Tông,21.01139270141324,105.7916063737879,-1,32,đường nhánh
2630,Mạc Thái Tông,21.011447038732108,105.79168300334015,-1,33,đường nhánh
2631,Mạc Thái Tông,21.011501376050976,105.7917596328924,-1,34,đường nhánh
2632,Mạc Thái Tông,21.011555713369848,105.79183626244466,-1,35,đường nhánh
2633,Mạc Thái Tông,21.01161005068872,105.79191289199692,-1,36,đường nhánh
2634,Mạc Thái Tông,21.01166438800759,105.79198952154916,-1,37,đường nhánh
2635,Mạc Thái Tông,21.01171872532646,105.79206615110142,-1,38,đường nhánh
2636,Mạc Thái Tông,21.01177306264533,105.79214278065368,-1,39,đường nhánh
2637,Mạc Thái Tông,21.0118273999642,105.79221941020592,-1,40,đường nhánh
2638,Mạc Thái Tông,21.011881737283076,105.79229603975818,-1,41,đường nhánh
2639,Mạc Thái Tông,21.01193387429613,105.79237428001824,-1,42,đường nhánh
2640,Mạc Thái Tông,21.01198312482633,105.79245468723948,-1,43,đường nhánh
2641,Mạc Thái Tông,21.01203677680984,105.7925318098528,-1,44,đường nhánh
2642,Mạc Thái Tông,21.01209390380712,105.79260607494923,-1,45,đường nhánh
2643,Mạc Thái Tông,21.012145337024656,105.79268219832517,-1,46,đường nhánh
2644,Mạc Thái Tông,21.01219877850923,105.79275954784232,-1,47,đường nhánh
2645,Mạc Thái Tông,21.012252219993808,105.79283689735946,-1,48,đường nhánh
2646,Mạc Thái Tông,21.012305661478383,105.79291424687662,-1,49,đường nhánh
2647,Mạc Thái Tông,21.012359102962964,105.79299159639376,-1,50,đường nhánh
2648,Mạc Thái Tông,21.012412544447542,105.79306894591092,-1,51,đường nhánh
2649,Mạc Thái Tông,21.01246598593212,105.79314629542807,-1,52,đường nhánh
2650,Mạc Thái Tông,21.012519397294053,105.79322366879134,-1,53,đường nhánh
2651,Mạc Thái Tông,21.01257266802148,105.7933011534858,-1,54,đường nhánh
2652,Mạc Thái Tông,21.012626008093697,105.793378582991,-1,55,đường nhánh
2653,Mạc Thái Tông,21.01267990084564,105.79345557263665,-1,56,đường nhánh
2654,Mạc Thái Tông,21.012733793597576,105.79353256228224,-1,57,đường nhánh
2655,Mạc Thái Tông,21.012787686349515,105.79360955192789,-1,58,đường nhánh
2656,Mạc Thái Tông,21.01284157910145,105.7936865415735,-1,59,đường nhánh
2657,Mạc Thái Tông,21.012895471853398,105.79376353121914,-1,60,đường nhánh
2658,Mạc Thái Tông,21.012949364605337,105.79384052086476,-1,61,đường nhánh
2659,Mạc Thái Tông,21.01300325735728,105.7939175105104,-1,62,đường nhánh
2660,Mạc Thái Tông,21.013058728857292,105.79399313564724,-1,63,đường nhánh
2661,Mạc Thái Tông,21.013117582690096,105.79406583744073,-1,64,đường nhánh
2662,Mạc Thái Tông,21.013176436522897,105.79413853923415,-1,65,đường nhánh
2663,Mạc Thái Tông,21.01322822616229,105.7942164523246,-1,66,đường nhánh
2664,Mạc Thái Tông,21.01328161731741,105.79429323463482,-1,67,đường nhánh
2665,Mạc Thái Tông,21.013328539324604,105.79437,-1,68,đường nhánh
2666,Mạc Thái Tông,21.01338447324662,105.79444454233747,-1,69,đường nhánh
2667,Mạc Thái Tông,21.01343984687757,105.79452031677984,-1,70,đường nhánh
2668,Mạc Thái Tông,21.01349522050852,105.7945960912222,-1,71,đường nhánh
2669,Mạc Thái Tông,21.01354956535585,105.79467270551402,-1,72,đường nhánh
2670,Mạc Thái Tông,21.01360307694769,105.79475000003556,-1,73,đường nhánh
2671,Mạc Thái Tông,21.01365228724431,105.79483047874052,-1,74,đường nhánh
2672,Mạc Thái Tông,21.01370574568576,105.79490766091436,-1,75,đường nhánh
2673,Mạc Thái Tông,21.013762009455316,105.79498267927376,-1,76,đường nhánh
2674,Mạc Thái Tông,21.01381827322487,105.79505769763315,-1,77,đường nhánh
2675,Mạc Thái Tông,21.013873282438265,105.79513377568377,-1,78,đường nhánh
2676,Mạc Thái Tông,21.013928251929336,105.79520988728676,-1,79,đường nhánh
2677,Mạc Thái Tông,21.01398671907957,105.79528283892616,-1,80,đường nhánh
2678,Mạc Thái Tông,21.014040826950925,105.79535932312147,-1,81,đường nhánh
2679,Mạc Thái Tông,21.01409603016233,105.79543503770292,-1,82,đường nhánh
2680,Mạc Thái Tông,21.01415448601426,105.79550810751785,-1,83,đường nhánh
2681,Mạc Thái Tông,21.014174318128983,105.79554768291186,-1,84,đường nhánh
2682,Tú Mỡ,21.00791809704982,105.79044635754676,-1,1,đường nhánh
2683,Tú Mỡ,21.007973891665124,105.79051698809305,-1,2,đường nhánh
2684,Tú Mỡ,21.00802778333024,105.79059397618606,-1,3,đường nhánh
2685,Tú Mỡ,21.008081674995363,105.7906709642791,-1,4,đường nhánh
2686,Tú Mỡ,21.008135566660485,105.79074795237212,-1,5,đường nhánh
2687,Tú Mỡ,21.008189458325603,105.79082494046516,-1,6,đường nhánh
2688,Tú Mỡ,21.008243349990725,105.79090192855818,-1,7,đường nhánh
2689,Tú Mỡ,21.00829724165585,105.7909789166512,-1,8,đường nhánh
2690,Tú Mỡ,21.00835196372271,105.79105519716128,-1,9,đường nhánh
2691,Tú Mỡ,21.008409875009008,105.7911287601466,-1,10,đường nhánh
2692,Tú Mỡ,21.008467786295306,105.79120232313188,-1,11,đường nhánh
2693,Tú Mỡ,21.008525697581604,105.79127588611718,-1,12,đường nhánh
2694,Tú Mỡ,21.0085836088679,105.79134944910248,-1,13,đường nhánh
2695,Tú Mỡ,21.0086415201542,105.79142301208778,-1,14,đường nhánh
2696,Tú Mỡ,21.0086994314405,105.79149657507308,-1,15,đường nhánh
2697,Tú Mỡ,21.008751651116004,105.79157479062488,-1,16,đường nhánh
2698,Tú Mỡ,21.008802600224065,105.791654044793,-1,17,đường nhánh
2699,Tú Mỡ,21.008853549332127,105.79173329896108,-1,18,đường nhánh
2700,Tú Mỡ,21.00890449844019,105.7918125531292,-1,19,đường nhánh
2701,Tú Mỡ,21.008955447548253,105.79189180729728,-1,20,đường nhánh
2702,Tú Mỡ,21.009004419001112,105.79197244254956,-1,21,đường nhánh
2703,Tú Mỡ,21.00905155096782,105.79205436239646,-1,22,đường nhánh
2704,Tú Mỡ,21.00909868293452,105.79213628224336,-1,23,đường nhánh
2705,Tú Mỡ,21.009145814901228,105.79221820209024,-1,24,đường nhánh
2706,Tú Mỡ,21.00919294686793,105.79230012193712,-1,25,đường nhánh
2707,Tú Mỡ,21.00924007883464,105.792382041784,-1,26,đường nhánh
2708,Tú Mỡ,21.00928721080134,105.7924639616309,-1,27,đường nhánh
2709,Tú Mỡ,21.00933434276805,105.7925458814778,-1,28,đường nhánh
2710,Tú Mỡ,21.00938147473475,105.79262780132468,-1,29,đường nhánh
2711,Tú Mỡ,21.00942541325038,105.7927116736091,-1,30,đường nhánh
2712,Tú Mỡ,21.00946728373561,105.79279681026242,-1,31,đường nhánh
2713,Tú Mỡ,21.00950915422084,105.79288194691571,-1,32,đường nhánh
2714,Tú Mỡ,21.00955102470607,105.792967083569,-1,33,đường nhánh
2715,Tú Mỡ,21.0095928951913,105.79305222022232,-1,34,đường nhánh
2716,Tú Mỡ,21.00963476567653,105.79313735687562,-1,35,đường nhánh
2717,Tú Mỡ,21.00967663616176,105.79322249352892,-1,36,đường nhánh
2718,Tú Mỡ,21.009719728375487,105.79330691115412,-1,37,đường nhánh
2719,Tú Mỡ,21.009764362968383,105.79339042103764,-1,38,đường nhánh
2720,Tú Mỡ,21.00980899756128,105.79347393092112,-1,39,đường nhánh
2721,Tú Mỡ,21.00985363215418,105.7935574408046,-1,40,đường nhánh
2722,Tú Mỡ,21.00989826674708,105.79364095068809,-1,41,đường nhánh
2723,Tú Mỡ,21.009942901339976,105.79372446057155,-1,42,đường nhánh
2724,Tú Mỡ,21.009987535932872,105.79380797045503,-1,43,đường nhánh
2725,Tú Mỡ,21.010008874049984,105.7938502329581,-1,44,đường nhánh
2726,Nguyễn Khang,21.03033716259428,105.8010061864738,-1,1,đường nhánh
2727,Nguyễn Khang,21.03029672519091,105.8010974906314,-1,2,đường nhánh
2728,Nguyễn Khang,21.030243450381825,105.80117498126282,-1,3,đường nhánh
2729,Nguyễn Khang,21.03019017557273,105.80125247189422,-1,4,đường nhánh
2730,Nguyễn Khang,21.030136900763644,105.8013299625256,-1,5,đường nhánh
2731,Nguyễn Khang,21.030083625954557,105.801407453157,-1,6,đường nhánh
2732,Nguyễn Khang,21.030030351145463,105.80148494378842,-1,7,đường nhánh
2733,Nguyễn Khang,21.02996348407546,105.80145155777898,-1,8,đường nhánh
2734,Nguyễn Khang,21.029893339198804,105.80139143359898,-1,9,đường nhánh
2735,Nguyễn Khang,21.02982319432215,105.801331309419,-1,10,đường nhánh
2736,Nguyễn Khang,21.029753049445496,105.801271185239,-1,11,đường nhánh
2737,Nguyễn Khang,21.02968336796872,105.80121044697265,-1,12,đường nhánh
2738,Nguyễn Khang,21.02961379240429,105.80114956835376,-1,13,đường nhánh
2739,Nguyễn Khang,21.029544216839867,105.80108868973488,-1,14,đường nhánh
2740,Nguyễn Khang,21.02947438391315,105.80102828793488,-1,15,đường nhánh
2741,Nguyễn Khang,21.029404359638512,105.80096816300195,-1,16,đường nhánh
2742,Nguyễn Khang,21.02933610291313,105.80090559433704,-1,17,đường nhánh
2743,Nguyễn Khang,21.02926784618775,105.80084302567212,-1,18,đường nhánh
2744,Nguyễn Khang,21.029199185262247,105.80078098771854,-1,19,đường nhánh
2745,Nguyễn Khang,21.02912827839736,105.80072189866448,-1,20,đường nhánh
2746,Nguyễn Khang,21.029057873884497,105.80066213156246,-1,21,đường nhánh
2747,Nguyễn Khang,21.028988058710688,105.80060156900204,-1,22,đường nhánh
2748,Nguyễn Khang,21.028918243536875,105.80054100644163,-1,23,đường nhánh
2749,Nguyễn Khang,21.028848428363062,105.8004804438812,-1,24,đường nhánh
2750,Nguyễn Khang,21.02877861318925,105.8004198813208,-1,25,đường nhánh
2751,Nguyễn Khang,21.02870879801544,105.8003593187604,-1,26,đường nhánh
2752,Nguyễn Khang,21.028638982841628,105.80029875619996,-1,27,đường nhánh
2753,Nguyễn Khang,21.02856916766781,105.80023819363954,-1,28,đường nhánh
2754,Nguyễn Khang,21.028499352494,105.80017763107914,-1,29,đường nhánh
2755,Nguyễn Khang,21.02842953732019,105.80011706851872,-1,30,đường nhánh
2756,Nguyễn Khang,21.02835972214638,105.80005650595832,-1,31,đường nhánh
2757,Nguyễn Khang,21.028289906972567,105.79999594339787,-1,32,đường nhánh
2758,Nguyễn Khang,21.028220362544648,105.79993502577469,-1,33,đường nhánh
2759,Nguyễn Khang,21.02815102101212,105.79987384206952,-1,34,đường nhánh
2760,Nguyễn Khang,21.02808167947959,105.79981265836436,-1,35,đường nhánh
2761,Nguyễn Khang,21.02801233794706,105.79975147465916,-1,36,đường nhánh
2762,Nguyễn Khang,21.02794299641453,105.799690290954,-1,37,đường nhánh
2763,Nguyễn Khang,21.027869550969697,105.79963573058184,-1,38,đường nhánh
2764,Nguyễn Khang,21.027791173881926,105.79958870432915,-1,39,đường nhánh
2765,Nguyễn Khang,21.02771406557813,105.7995393770521,-1,40,đường nhánh
2766,Nguyễn Khang,21.027643615488643,105.79947988043436,-1,41,đường nhánh
2767,Nguyễn Khang,21.027576261480476,105.79941626148047,-1,42,đường nhánh
2768,Nguyễn Khang,21.02751059211533,105.79935059211536,-1,43,đường nhánh
2769,Nguyễn Khang,21.02744260008348,105.79928779451636,-1,44,đường nhánh
2770,Nguyễn Khang,21.027372582371505,105.79922750148658,-1,45,đường nhánh
2771,Nguyễn Khang,21.02730256465952,105.79916720845682,-1,46,đường nhánh
2772,Nguyễn Khang,21.027232546947538,105.79910691542706,-1,47,đường nhánh
2773,Nguyễn Khang,21.027162529235557,105.7990466223973,-1,48,đường nhánh
2774,Nguyễn Khang,21.027090318611425,105.79898959404537,-1,49,đường nhánh
2775,Nguyễn Khang,21.027014715188216,105.7989376166919,-1,50,đường nhánh
2776,Nguyễn Khang,21.02693802546807,105.7988876393258,-1,51,đường nhánh
2777,Nguyễn Khang,21.02685849027335,105.79884290077877,-1,52,đường nhánh
2778,Nguyễn Khang,21.02677893488833,105.79879820353749,-1,53,đường nhánh
2779,Nguyễn Khang,21.02669932338829,105.79875362109745,-1,54,đường nhánh
2780,Nguyễn Khang,21.02661971188824,105.79870903865742,-1,55,đường nhánh
2781,Nguyễn Khang,21.02653997949475,105.79866471140002,-1,56,đường nhánh
2782,Nguyễn Khang,21.02645939578404,105.79862218110826,-1,57,đường nhánh
2783,Nguyễn Khang,21.02637881207333,105.79857965081648,-1,58,đường nhánh
2784,Nguyễn Khang,21.026298228362624,105.79853712052471,-1,59,đường nhánh
2785,Nguyễn Khang,21.02621764465192,105.79849459023296,-1,60,đường nhánh
2786,Nguyễn Khang,21.02613706094121,105.7984520599412,-1,61,đường nhánh
2787,Nguyễn Khang,21.0260564772305,105.79840952964943,-1,62,đường nhánh
2788,Nguyễn Khang,21.025975893519792,105.79836699935768,-1,63,đường nhánh
2789,Nguyễn Khang,21.025895309809083,105.79832446906592,-1,64,đường nhánh
2790,Nguyễn Khang,21.02581457090764,105.79828228545382,-1,65,đường nhánh
2791,Nguyễn Khang,21.025731277956336,105.79824626198128,-1,66,đường nhánh
2792,Nguyễn Khang,21.02564754508188,105.7982114457455,-1,67,đường nhánh
2793,Nguyễn Khang,21.025562905382667,105.79817920205056,-1,68,đường nhánh
2794,Nguyễn Khang,21.025478265683454,105.7981469583556,-1,69,đường nhánh
2795,Nguyễn Khang,21.025391022855786,105.79812467174574,-1,70,đường nhánh
2796,Nguyễn Khang,21.025303063664637,105.7981051252588,-1,71,đường nhánh
2797,Nguyễn Khang,21.025214169662863,105.79809177120788,-1,72,đường nhánh
2798,Nguyễn Khang,21.02512494343236,105.79808061792905,-1,73,đường nhánh
2799,Nguyễn Khang,21.025035717201856,105.79806946465024,-1,74,đường nhánh
2800,Nguyễn Khang,21.024946440288147,105.79805887002402,-1,75,đường nhánh
2801,Nguyễn Khang,21.02485687929845,105.7980514066082,-1,76,đường nhánh
2802,Nguyễn Khang,21.02476709875769,105.79805,-1,77,đường nhánh
2803,Nguyễn Khang,21.02467726722928,105.79805,-1,78,đường nhánh
2804,Nguyễn Khang,21.0245887397267,105.79806361339408,-1,79,đường nhánh
2805,Nguyễn Khang,21.02450225074572,105.79808924975144,-1,80,đường nhánh
2806,Nguyễn Khang,21.02441860831597,105.7981239827859,-1,81,đường nhánh
2807,Nguyễn Khang,21.02433625113467,105.79816241613716,-1,82,đường nhánh
2808,Nguyễn Khang,21.024258780086694,105.79821081327556,-1,83,đường nhánh
2809,Nguyễn Khang,21.024182510217955,105.79826165985472,-1,84,đường nhánh
2810,Nguyễn Khang,21.024106240349216,105.79831250643387,-1,85,đường nhánh
2811,Nguyễn Khang,21.024029717404,105.79836290710656,-1,86,đường nhánh
2812,Nguyễn Khang,21.02395248385215,105.79841205573048,-1,87,đường nhánh
2813,Nguyễn Khang,21.023886668882948,105.7984769673296,-1,88,đường nhánh
2814,Nguyễn Khang,21.023823055435887,105.79854491805712,-1,89,đường nhánh
2815,Nguyễn Khang,21.023759441988823,105.79861286878467,-1,90,đường nhánh
2816,Nguyễn Khang,21.023695828541765,105.7986808195122,-1,91,đường nhánh
2817,Nguyễn Khang,21.023632215094704,105.79874877023975,-1,92,đường nhánh
2818,Nguyễn Khang,21.023568601647643,105.79881672096732,-1,93,đường nhánh
2819,Nguyễn Khang,21.023504988200585,105.79888467169484,-1,94,đường nhánh
2820,Nguyễn Khang,21.0234433038123,105.79895450388722,-1,95,đường nhánh
2821,Nguyễn Khang,21.02338383112444,105.79902663033846,-1,96,đường nhánh
2822,Nguyễn Khang,21.02332435843658,105.79909875678968,-1,97,đường nhánh
2823,Nguyễn Khang,21.02326488574872,105.79917088324092,-1,98,đường nhánh
2824,Nguyễn Khang,21.023205413060857,105.79924300969216,-1,99,đường nhánh
2825,Nguyễn Khang,21.023145940373,105.7993151361434,-1,100,đường nhánh
2826,Nguyễn Khang,21.023086467685136,105.79938726259464,-1,101,đường nhánh
2827,Nguyễn Khang,21.02302699499728,105.79945938904586,-1,102,đường nhánh
2828,Nguyễn Khang,21.022965135033484,105.79952913782049,-1,103,đường nhánh
2829,Nguyễn Khang,21.022902319938957,105.79959793530496,-1,104,đường nhánh
2830,Nguyễn Khang,21.022839504844423,105.79966673278943,-1,105,đường nhánh
2831,Nguyễn Khang,21.022777246168936,105.7997360999827,-1,106,đường nhánh
2832,Nguyễn Khang,21.022715930479794,105.79980643268496,-1,107,đường nhánh
2833,Nguyễn Khang,21.022654614790653,105.7998767653872,-1,108,đường nhánh
2834,Nguyễn Khang,21.022593299101512,105.79994709808946,-1,109,đường nhánh
2835,Nguyễn Khang,21.02253198341237,105.80001743079173,-1,110,đường nhánh
2836,Nguyễn Khang,21.02247066772323,105.80008776349396,-1,111,đường nhánh
2837,Nguyễn Khang,21.022409980903934,105.80015871806933,-1,112,đường nhánh
2838,Nguyễn Khang,21.02234942654029,105.80022980362664,-1,113,đường nhánh
2839,Nguyễn Khang,21.02228887217665,105.80030088918396,-1,114,đường nhánh
2840,Nguyễn Khang,21.0222281400762,105.800371782427,-1,115,đường nhánh
2841,Nguyễn Khang,21.02216118764901,105.80043594516972,-1,116,đường nhánh
2842,Nguyễn Khang,21.022094235221832,105.80050010791244,-1,117,đường nhánh
2843,Nguyễn Khang,21.02202728279465,105.80056427065512,-1,118,đường nhánh
2844,Nguyễn Khang,21.021958213429507,105.80062567376848,-1,119,đường nhánh
2845,Nguyễn Khang,21.021886483924806,105.80068360913766,-1,120,đường nhánh
2846,Nguyễn Khang,21.021814754420102,105.80074154450683,-1,121,đường nhánh
